run_id,geometry_id,repeat_index,seed,target_distance_m,total_distance_m,waypoint_count,stop_count,speed_m_s,altitude_m,total_flight_time_s,total_flight_energy_wh,mean_power_w,battery_voltage_mean_v,battery_current_mean_a,valid_energy_intervals,sample_count,valid
f42a50ab_geometry_0127_01,geometry_0127,1,977515194,139.94748489675848,139.94748489675848,4,4,2.5,13.0,108.88815237100061,8.658065353104137,286.214632398569,16.322977841940354,17.56727230587172,1088,1089,True
f42a50ab_geometry_0128_01,geometry_0128,1,829486135,83.78630955223224,83.78630955223224,3,3,2.5,13.0,82.88779077899744,6.414677889150959,278.8963278340105,16.36595610374414,17.081062421913526,827,828,True
f42a50ab_geometry_0129_01,geometry_0129,1,298159856,159.39143414372478,159.39143414372478,5,5,2.5,13.0,119.88890232799895,9.585417120473409,287.8002444204282,16.306602926628106,17.680441563779656,1198,1199,True
f42a50ab_geometry_0130_01,geometry_0130,1,1716605598,205.39799965064984,205.39799965064984,8,8,2.5,13.0,146.8867203129994,11.968708342485723,293.30913295886495,16.26417028636166,18.06048289251782,1468,1469,True
f42a50ab_geometry_0131_01,geometry_0131,1,1422277848,238.64277747827472,238.64277747827475,7,7,2.5,13.0,158.8894140659977,12.934307164533278,293.0345397666882,16.24880945554989,18.059898891795104,1588,1589,True
f42a50ab_geometry_0132_01,geometry_0132,1,1121910732,98.45468029622842,98.45468029622843,2,2,2.5,13.0,85.89018793200012,6.650209804365999,278.70239338976967,16.36229765318048,17.072688767302683,858,859,True
f42a50ab_geometry_0133_01,geometry_0133,1,1140169349,172.89435739819325,172.89435739819325,3,3,2.5,13.0,118.8922080270022,9.526471192021816,288.43587322389465,16.307215267916103,17.718107176933646,1188,1189,True
f42a50ab_geometry_0134_01,geometry_0134,1,1866437132,97.34440755435378,97.34440755435378,2,2,2.5,13.0,86.88841808500001,6.6832963380857535,276.86427567359317,16.36334482682451,16.960540453115666,868,869,True
f42a50ab_geometry_0135_01,geometry_0135,1,1347233823,200.91048873398944,200.9104887339894,4,4,2.5,13.0,133.8941489639983,10.783211565874957,289.89858391196134,16.285786462773842,17.829454425307823,1338,1339,True
f42a50ab_geometry_0136_01,geometry_0136,1,496694873,192.74506239673718,192.74506239673718,5,5,2.5,13.0,132.88859994000086,10.735697420077141,290.80715264279377,16.285795363920627,17.88477008521243,1328,1329,True
f42a50ab_geometry_0137_01,geometry_0137,1,816382125,227.94056794934394,227.940567949344,5,5,2.5,13.0,147.8893427949988,12.00106892807249,292.3108259225759,16.26445005775627,17.998903502726545,1477,1478,True
f42a50ab_geometry_0138_01,geometry_0138,1,1872852789,102.39166085470528,102.39166085470528,4,4,2.5,13.0,93.88852388000305,7.356429869856701,282.0322445550885,16.34768235975434,17.28905178658085,938,939,True
f42a50ab_geometry_0139_01,geometry_0139,1,846259450,163.18725577065368,163.18725577065368,2,2,2.5,13.0,112.88815366299968,8.934541337519729,284.8889416541561,16.319629682704768,17.48994644449494,1128,1129,True
f42a50ab_geometry_0140_01,geometry_0140,1,1418198351,158.1068255459981,158.1068255459981,4,4,2.5,13.0,116.88766042700081,9.34253779384653,287.70570550764387,16.31064236969699,17.670316095270337,1168,1169,True
f42a50ab_geometry_0141_01,geometry_0141,1,535261654,174.13590192560252,174.13590192560255,6,6,2.5,13.0,128.88857259200086,10.393120399198473,290.2623832364598,16.291661014660466,17.845639609840834,1288,1289,True
f42a50ab_geometry_0142_01,geometry_0142,1,1328367510,232.80337212699058,232.80337212699055,7,7,2.5,13.0,155.88908498399906,12.7024328794945,293.31921184950926,16.252408061293625,18.07344406498614,1558,1559,True
f42a50ab_geometry_0143_01,geometry_0143,1,1728296502,197.4042894205836,197.40428942058367,7,7,2.5,13.0,140.8914653310021,11.439059021715648,292.2563081202957,16.273378372192383,17.986316155671354,1408,1409,True
f42a50ab_geometry_0144_01,geometry_0144,1,546696950,189.2871745818682,189.28717458186821,7,7,2.5,13.0,137.88803303500026,11.18850937009961,292.08300768586906,16.27756494434957,17.971420882484505,1378,1379,True
f42a50ab_geometry_0145_01,geometry_0145,1,1628416575,147.27141340366532,147.27141340366532,3,3,2.5,13.0,109.88645690599878,8.667425751324132,283.91730179132054,16.324713242715656,17.426114238879972,1098,1099,True
f42a50ab_geometry_0146_01,geometry_0146,1,747441732,221.86568833144008,221.86568833144008,7,7,2.5,13.0,150.88880866699765,12.297376328872831,293.3758953586148,16.258864944387224,18.070032695134284,1508,1509,True
f42a50ab_geometry_0147_01,geometry_0147,1,1744079573,198.6341044671177,198.6341044671177,6,6,2.5,13.0,138.89441443100077,11.268356921489426,292.033472457586,16.27642767887651,17.96951003306692,1388,1389,True
f42a50ab_geometry_0148_01,geometry_0148,1,1305132983,224.03761625318953,224.03761625318953,6,6,2.5,13.0,148.88785718200234,12.094532393785087,292.60773987611606,16.262671491151217,18.01900495578765,1487,1488,True
f42a50ab_geometry_0149_01,geometry_0149,1,1384049914,126.26630662310043,126.26630662310043,4,4,2.5,13.0,104.88931530700211,8.236959199725437,282.6762984429542,16.3327109915967,17.343002475670286,1048,1049,True
f42a50ab_geometry_0150_01,geometry_0150,1,917840538,173.01432202055435,173.01432202055435,5,5,2.5,13.0,125.88812166299977,10.076664124047733,288.1307283846226,16.298373307946942,17.709022621221017,1258,1259,True
f42a50ab_geometry_0151_01,geometry_0151,1,728818981,189.42587384729532,189.4258738472953,6,6,2.5,13.0,134.88969186100076,10.904155300250329,290.99111916368736,16.282917755104332,17.899154506447008,1348,1349,True
f42a50ab_geometry_0152_01,geometry_0152,1,1439622619,174.10527864420877,174.10527864420877,7,7,2.5,13.0,132.89390130399988,10.690161523005159,289.5735027526175,16.28718814462356,17.808554907208148,1328,1329,True
f42a50ab_geometry_0153_01,geometry_0153,1,1008752943,210.94775432586627,210.9477543258663,2,2,2.5,13.0,131.88932493799803,10.61779099970062,289.7926157569605,16.288764240707387,17.819703904162015,1318,1319,True
f42a50ab_geometry_0154_01,geometry_0154,1,855256552,190.3502014292339,190.3502014292339,7,7,2.5,13.0,138.89396295900224,11.195000168247951,290.1381104214634,16.278823701489134,17.851713062091708,1388,1389,True
f42a50ab_geometry_0155_01,geometry_0155,1,1051590706,83.90806203629222,83.90806203629224,3,3,2.5,13.0,83.88703750700006,6.420809665666489,275.5028008646167,16.368845865752046,16.873193816567134,838,839,True
f42a50ab_geometry_0156_01,geometry_0156,1,312794864,193.3528767672816,193.3528767672816,5,5,2.5,13.0,133.88854628300032,10.774944335009426,289.69045898303455,16.285945521975027,17.816706051881674,1338,1339,True
f42a50ab_geometry_0157_01,geometry_0157,1,835092972,169.73292131972633,169.73292131972633,5,5,2.5,13.0,123.8869329040026,9.9469784013521,289.01481846772225,16.2998070751495,17.761185973425658,1238,1239,True
f42a50ab_geometry_0158_01,geometry_0158,1,2123333781,218.13750603531636,218.13750603531633,7,7,2.5,13.0,148.8989319550019,12.134594809605208,293.3624442768871,16.261552150974826,18.066386409133894,1488,1489,True
f42a50ab_geometry_0159_01,geometry_0159,1,23814791,149.27813274941266,149.2781327494127,5,5,2.5,13.0,115.88762192399736,9.231819566655524,286.74943098217034,16.313094829463875,17.61005132842722,1158,1159,True
f42a50ab_geometry_0160_01,geometry_0160,1,457788949,233.30114714028102,233.30114714028096,8,8,2.5,13.0,157.88859845499974,12.924365114415915,294.6643223009965,16.24790956643354,18.160449200784615,1578,1579,True
f42a50ab_geometry_0161_01,geometry_0161,1,755427535,212.40701730925124,212.40701730925124,8,8,2.5,13.0,151.889318988,12.325086206149352,292.1007052860834,16.259174605589937,17.99208648432686,1518,1519,True
f42a50ab_geometry_0162_01,geometry_0162,1,1995226582,237.9823700294179,237.98237002941784,8,8,2.5,13.0,160.88960306100125,13.115435199580666,293.44560127377423,16.245602364122238,18.088570137602563,1608,1609,True
f42a50ab_geometry_0163_01,geometry_0163,1,521231222,169.18492704534324,169.18492704534324,2,2,2.5,13.0,114.88879081699997,9.143078004208142,286.4643817172842,16.315012964193876,17.590234564758312,1148,1149,True
f42a50ab_geometry_0164_01,geometry_0164,1,1995627518,136.00069266684346,136.00069266684346,5,5,2.5,13.0,109.88879146199906,8.739353640347884,286.2716740946156,16.321608631040313,17.572328993723517,1098,1099,True
f42a50ab_geometry_0165_01,geometry_0165,1,1362784338,206.2414957816024,206.2414957816024,7,7,2.5,13.0,143.88916688699828,11.710850970466673,293.17531422921326,16.268347799860884,18.04765606759134,1437,1438,True
f42a50ab_geometry_0166_01,geometry_0166,1,1832837596,234.78844443890097,234.7884444389009,8,8,2.5,13.0,159.88812807799695,13.054526274413472,294.0926581611994,16.246280476805264,18.127333765031214,1597,1598,True
f42a50ab_geometry_0167_01,geometry_0167,1,1915184358,235.52902706189343,235.52902706189343,8,8,2.5,13.0,159.8892600379986,13.06853725006794,294.22355206177946,16.24593760864372,18.135709396856438,1598,1599,True
f42a50ab_geometry_0168_01,geometry_0168,1,2038711176,198.98487074553358,198.98487074553356,3,3,2.5,13.0,129.88888008600043,10.464498487930774,290.0068088023761,16.290960761195795,17.83045380270027,1298,1299,True
f42a50ab_geometry_0169_01,geometry_0169,1,1061886576,151.10298581580233,151.10298581580236,5,5,2.5,13.0,116.88905022699691,9.308795078419411,286.66608692784575,16.311892985073904,17.60605599228978,1168,1169,True
f42a50ab_geometry_0170_01,geometry_0170,1,2081328344,222.6077489652555,222.60774896525552,8,8,2.5,13.0,154.88908283199999,12.655386191513083,294.1191360882609,16.252657323286872,18.12209770261876,1548,1549,True
f42a50ab_geometry_0171_01,geometry_0171,1,1889238423,185.22570219465356,185.2257021946536,7,7,2.5,13.0,136.8881077469996,11.024821201453987,289.91205042093463,16.281616550888607,17.83503975079193,1368,1369,True
f42a50ab_geometry_0172_01,geometry_0172,1,1007142260,194.16717801776903,194.16717801776906,2,2,2.5,13.0,124.88888394199967,10.004155710012746,288.3473479375408,16.299642895774138,17.72043988717089,1248,1249,True
f42a50ab_geometry_0173_01,geometry_0173,1,346078411,144.36204527346922,144.36204527346922,4,4,2.5,13.0,110.88933316600014,8.836767297820948,286.8527999089494,16.319460671909013,17.609494638608265,1108,1109,True
f42a50ab_geometry_0174_01,geometry_0174,1,1645124051,104.13290528209386,104.13290528209386,3,3,2.5,13.0,91.88837285499903,7.128071947823367,279.52892653709347,16.353569423451145,17.131481064000614,917,918,True
f42a50ab_geometry_0175_01,geometry_0175,1,918920620,179.00197919355466,179.00197919355466,7,7,2.5,13.0,133.88949642599982,10.795574782613276,290.2443154115178,16.285074704079776,17.851597816992864,1338,1339,True
f42a50ab_geometry_0176_01,geometry_0176,1,1421124738,146.3788633437149,146.3788633437149,2,2,2.5,13.0,105.88933959800124,8.370543344054454,284.5476294999771,16.3291594259462,17.459678551528647,1058,1059,True
f42a50ab_geometry_0177_01,geometry_0177,1,267429212,188.72873312171046,188.72873312171046,6,6,2.5,13.0,133.88914829799978,10.831456643346394,291.20935002381947,16.2839455252,17.911388692296512,1338,1339,True
f42a50ab_geometry_0178_01,geometry_0178,1,1672790155,213.26258709447802,213.26258709447802,3,3,2.5,13.0,135.8872090900004,10.916011677805558,289.1631323454973,16.284224492649194,17.786210017839366,1358,1359,True
f42a50ab_geometry_0179_01,geometry_0179,1,83889094,220.0358118818028,220.03581188180283,8,8,2.5,13.0,152.89059053299934,12.476305155166994,293.74958473997395,16.255696664065454,18.096350149007268,1528,1529,True
f42a50ab_geometry_0180_01,geometry_0180,1,1633724084,234.27152029237553,234.2715202923755,8,8,2.5,13.0,158.8877721209974,13.00748246878408,294.69222637324657,16.246722602484134,18.163555295302142,1588,1589,True
f42a50ab_geometry_0181_01,geometry_0181,1,1510792572,120.70753003007917,120.70753003007917,5,5,2.5,13.0,103.8884763290007,8.237920610460938,285.4303295853315,16.33032323123172,17.512424960854364,1038,1039,True
f42a50ab_geometry_0182_01,geometry_0182,1,1799682701,204.50041800855155,204.50041800855158,4,4,2.5,13.0,134.88781109699994,10.865772639547332,289.9661899732165,16.284371433300475,17.834966223071113,1348,1349,True
f42a50ab_geometry_0183_01,geometry_0183,1,947206476,215.7615042218929,215.7615042218929,6,6,2.5,13.0,144.88807523799915,11.784124107369022,292.77103693914796,16.267572933431328,18.02374006204919,1448,1449,True
f42a50ab_geometry_0184_01,geometry_0184,1,1871901278,146.33059615457233,146.33059615457233,5,5,2.5,13.0,113.88902848199723,9.102728352368118,287.70390734445726,16.314480130980158,17.66643504963908,1138,1139,True
f42a50ab_geometry_0185_01,geometry_0185,1,1443665390,123.48297839360583,123.48297839360585,5,5,2.5,13.0,105.88915859599729,8.362850300487947,284.28680725612895,16.32917360408448,17.444399949448137,1058,1059,True
f42a50ab_geometry_0186_01,geometry_0186,1,1736526879,216.8982157220412,216.8982157220412,7,7,2.5,13.0,148.88835608500085,12.123388259430392,293.1086686794664,16.26184093944173,18.050577122660552,1488,1489,True
f42a50ab_geometry_0187_01,geometry_0187,1,2007425404,179.88322064665263,179.88322064665266,7,7,2.5,13.0,133.88874395099992,10.836218558950911,291.33731871545564,16.283667706125613,17.91964114139648,1338,1339,True
f42a50ab_geometry_0188_01,geometry_0188,1,115820025,236.9155164030277,236.91551640302774,3,3,2.5,13.0,144.8882091609994,11.72282453697962,291.4483951433169,16.269728672438564,17.94061419845286,1447,1448,True
f42a50ab_geometry_0189_01,geometry_0189,1,116402431,191.0271330753493,191.02713307534927,5,5,2.5,13.0,132.88903124199715,10.738393314846336,290.8791059727585,16.28569982426789,17.889269687964156,1328,1329,True
f42a50ab_geometry_0190_01,geometry_0190,1,582824840,182.8399436814937,182.83994368149368,2,2,2.5,13.0,120.8897512179974,9.613635697715443,286.2591448732512,16.307523492350867,17.585483433017806,1208,1209,True
f42a50ab_geometry_0191_01,geometry_0191,1,215970859,214.16152531447256,214.16152531447258,8,8,2.5,13.0,150.88864033799837,12.3186099711074,293.8815238162946,16.258221473971922,18.101735798655618,1508,1509,True
f42a50ab_geometry_0192_01,geometry_0192,1,909074012,150.5909564430921,150.59095644309207,4,4,2.5,13.0,113.889109912001,9.058405304451028,286.3034752353861,16.316328289845828,17.579437687868765,1138,1139,True
f42a50ab_geometry_0193_01,geometry_0193,1,1628334692,159.22149658575702,159.22149658575702,5,5,2.5,13.0,119.88947022199864,9.608489997032686,288.4919471960538,16.305644656540057,17.723402382776428,1198,1199,True
f42a50ab_geometry_0194_01,geometry_0194,1,1810607153,204.289414591889,204.289414591889,4,4,2.5,13.0,134.88862045899805,10.846952718325618,289.46441514931985,16.285077893177256,17.803809851667587,1348,1349,True
f42a50ab_geometry_0195_01,geometry_0195,1,2019952485,216.22717174734544,216.22717174734544,4,4,2.5,13.0,227.88850162800009,17.65491177941508,278.88120193126446,16.321460200799773,17.12955202388987,2278,2279,True
f42a50ab_geometry_0196_01,geometry_0196,1,223705953,199.8438817732561,199.84388177325607,2,2,2.5,13.0,216.88908549700136,16.67859268819769,276.820021441229,16.33421011661373,16.991438101231708,2168,2169,True
f42a50ab_geometry_0197_01,geometry_0197,1,294713656,128.28799186364375,128.28799186364375,4,4,2.5,13.0,104.88833044099738,8.268488438533835,283.75824323980015,16.33126774143332,17.41001868190455,1048,1049,True
f42a50ab_geometry_0198_01,geometry_0198,1,172907376,237.9497089332657,237.94970893326573,8,8,2.5,13.0,160.88856000099986,13.17944631161675,294.8765951342255,16.243824872857967,18.177880239526516,1608,1609,True
f42a50ab_geometry_0199_01,geometry_0199,1,1062073697,193.4894399462742,193.48943994627416,8,8,2.5,13.0,142.8893756360012,11.62984419931441,292.98197348022353,16.26979643285817,18.034534191979947,1428,1429,True
f42a50ab_geometry_0200_01,geometry_0200,1,654477195,214.2766154055357,214.27661540553567,3,3,2.5,13.0,134.8891476509998,10.910554200634152,291.1612132492015,16.28295483458387,17.909184166508485,1348,1349,True
f42a50ab_geometry_0001_02,geometry_0001,2,1181241943,176.01583690792899,176.01583690792893,7,7,2.5,13.0,133.8883220710013,10.78385049016546,289.9289910436736,16.2855116307869,17.831956258988185,1338,1339,True
f42a50ab_geometry_0002_02,geometry_0002,2,440213415,115.71371810381164,115.71371810381166,3,3,2.5,13.0,95.88955913000245,7.4992516804115885,281.805350484157,16.34558220745875,17.277202106211217,957,958,True
f42a50ab_geometry_0003_02,geometry_0003,2,373399426,221.32807761607268,221.32807761607268,7,7,2.5,13.0,150.88889816400115,12.280902534164877,292.9816640356989,16.25940767292,18.045387241024105,1508,1509,True
f42a50ab_geometry_0004_02,geometry_0004,2,127978094,184.50449468978596,184.50449468978593,6,6,2.5,13.0,132.88896451099936,10.72787892724505,290.5948015028356,16.28604443006896,17.87184303912332,1328,1329,True
f42a50ab_geometry_0005_02,geometry_0005,2,113971123,114.98207596857654,114.98207596857652,2,2,2.5,13.0,93.88851358100146,7.279026652515856,279.06477694960705,16.35160992574641,17.105164664645734,938,939,True
f42a50ab_geometry_0006_02,geometry_0006,2,1801823908,163.08841446591825,163.08841446591822,6,6,2.5,13.0,124.8888275749996,9.987699337498642,287.87319741169665,16.2999134873084,17.69193712771058,1248,1249,True
f42a50ab_geometry_0007_02,geometry_0007,2,1194819984,151.87344740541658,151.87344740541656,3,3,2.5,13.0,110.88838500399652,8.79477649018696,285.4904126030125,16.32132087858869,17.524877851313303,1108,1109,True
f42a50ab_geometry_0008_02,geometry_0008,2,685731524,233.72641539806082,233.72641539806085,8,8,2.5,13.0,158.88872811300098,12.99541975987193,294.41891503210684,16.246939742542647,18.146513145283343,1588,1589,True
f42a50ab_geometry_0009_02,geometry_0009,2,1193448329,198.42823666705218,198.4282366670522,7,7,2.5,13.0,141.888768255998,11.459968381315715,290.7372570096385,16.27395283092152,17.893276525113976,1418,1419,True
f42a50ab_geometry_0010_02,geometry_0010,2,1445662585,114.4502019372142,114.4502019372142,3,3,2.5,13.0,95.88842709299934,7.456486960120174,279.90579697363023,16.347833945679092,17.159916165652874,958,959,True
f42a50ab_geometry_0011_02,geometry_0011,2,415393687,94.83933494082366,94.83933494082365,2,2,2.5,13.0,85.88807733800058,6.608573958892168,276.95624267846193,16.364578189339156,16.96495884152973,858,859,True
f42a50ab_geometry_0012_02,geometry_0012,2,1136108454,218.03918875403423,218.0391887540342,4,4,2.5,13.0,139.88859914599743,11.315345903684582,291.3795836164523,16.27617959334956,17.929620446346817,1397,1398,True
f42a50ab_geometry_0013_02,geometry_0013,2,1973214822,194.08562126030867,194.08562126030867,8,8,2.5,13.0,142.88949529000092,11.613461883330187,292.568658225148,16.270400356295394,18.008656005537368,1428,1429,True
f42a50ab_geometry_0014_02,geometry_0014,2,1625792787,155.9833116339081,155.9833116339081,6,6,2.5,13.0,121.88847340999928,9.739228557520017,287.62004555179544,16.30409675235138,17.6722719607916,1218,1219,True
f42a50ab_geometry_0015_02,geometry_0015,2,1553210608,168.32650100371632,168.32650100371632,2,2,2.5,13.0,114.88849141099854,9.110422110282386,285.4410736012574,16.31628361196493,17.526875138354104,1148,1149,True
f42a50ab_geometry_0016_02,geometry_0016,2,298737106,162.45970466463936,162.45970466463936,6,6,2.5,13.0,123.88749171699965,9.966733053794997,289.5880299920111,16.2990112751121,17.79702135802061,1238,1239,True
f42a50ab_geometry_0017_02,geometry_0017,2,1242911821,185.80213097083362,185.80213097083362,2,2,2.5,13.0,120.8893695859988,9.670124240602858,287.94185996101436,16.305375495954817,17.689875467539427,1208,1209,True
f42a50ab_geometry_0018_02,geometry_0018,2,433797840,216.8508353624235,216.8508353624235,2,2,2.5,13.0,134.88896479599862,10.825077516683331,288.88051495625007,16.28595705223225,17.767064097851758,1348,1349,True
f42a50ab_geometry_0019_02,geometry_0019,2,1566942273,153.35683237321106,153.35683237321103,5,5,2.5,13.0,117.88772435200008,9.379394889249479,286.39082090017325,16.3109812926599,17.590330356455535,1178,1179,True
f42a50ab_geometry_0020_02,geometry_0020,2,899825838,139.22895473870122,139.22895473870125,3,3,2.5,13.0,105.88825085499775,8.359604056500137,284.1757674255345,16.329502224584477,17.436855154310734,1058,1059,True
f42a50ab_geometry_0021_02,geometry_0021,2,306671447,187.22240318753617,187.22240318753617,7,7,2.5,13.0,136.88883423399966,11.08702353180871,291.5479730210119,16.279512112814636,17.93685861560737,1368,1369,True
f42a50ab_geometry_0022_02,geometry_0022,2,1051454923,204.95791566691778,204.9579156669178,6,6,2.5,13.0,141.88765551899996,11.459864230192997,290.7346479936934,16.274051507650082,17.892825573677534,1418,1419,True
f42a50ab_geometry_0023_02,geometry_0023,2,1159417075,153.9616338961785,153.9616338961785,3,3,2.5,13.0,111.8881968070018,8.843370584233117,284.50290335497635,16.321344820487916,17.46495935606826,1118,1119,True
f42a50ab_geometry_0024_02,geometry_0024,2,943239974,217.54766100719854,217.54766100719849,7,7,2.5,13.0,149.88737183400008,12.175294082152782,292.40003041271075,16.261423093148117,18.007731368073113,1498,1499,True
f42a50ab_geometry_0025_02,geometry_0025,2,240251661,191.34835687790317,191.3483568779032,7,7,2.5,13.0,138.88959844400233,11.26396909437658,292.146464183131,16.276191671574836,17.976707085832867,1387,1388,True
f42a50ab_geometry_0026_02,geometry_0026,2,1354860540,211.48841504108933,211.48841504108935,3,3,2.5,13.0,133.8869599589998,10.814921411495423,290.7648441474506,16.284754336458967,17.88311380650389,1338,1339,True
f42a50ab_geometry_0027_02,geometry_0027,2,906164396,152.12890511708434,152.12890511708437,5,5,2.5,13.0,117.88885016300264,9.370914890986738,286.13184977638076,16.311306091968643,17.57441008992752,1178,1179,True
f42a50ab_geometry_0028_02,geometry_0028,2,1351531223,228.1312921413762,228.1312921413762,6,6,2.5,13.0,150.88816082799895,12.241615243989559,292.0439854824043,16.26065882789607,17.986752412956506,1508,1509,True
f42a50ab_geometry_0029_02,geometry_0029,2,1699226064,184.8701864471808,184.8701864471808,3,3,2.5,13.0,123.88828353099962,9.933061592544808,288.84182246004127,16.30037316983274,17.749870329661977,1237,1238,True
f42a50ab_geometry_0030_02,geometry_0030,2,1137651678,201.03733338629272,201.03733338629274,7,7,2.5,13.0,142.88802645300166,11.614356653194637,292.5915321455948,16.27038073823367,18.009929558539866,1428,1429,True
f42a50ab_geometry_0031_02,geometry_0031,2,1128466620,119.46040123103735,119.46040123103737,3,3,2.5,13.0,97.88786590200107,7.701958986599694,283.21479126140446,16.341099856944567,17.36698630759616,978,979,True
f42a50ab_geometry_0032_02,geometry_0032,2,1715412119,210.09019129609493,210.09019129609493,7,7,2.5,13.0,146.8883846159988,11.894976062197989,291.5016031165236,16.266543337079924,17.947582978281016,1468,1469,True
f42a50ab_geometry_0033_02,geometry_0033,2,594130308,127.5821893186488,127.58218931864879,4,4,2.5,13.0,104.88871248800206,8.267089401559035,283.709802757956,16.331265803174364,17.407063471286552,1048,1049,True
f42a50ab_geometry_0034_02,geometry_0034,2,202363285,191.37752014940457,191.3775201494046,6,6,2.5,13.0,135.88885936700171,10.968314575161845,290.5489030830149,16.282147217358272,17.873053289927963,1358,1359,True
f42a50ab_geometry_0035_02,geometry_0035,2,687117441,197.26315825683164,197.26315825683162,8,8,2.5,13.0,143.8886700889998,11.705367258918033,292.8352885992176,16.26873877779157,18.026691675973154,1438,1439,True
f42a50ab_geometry_0036_02,geometry_0036,2,272849424,224.6630982478237,224.66309824782365,8,8,2.5,13.0,154.88961019099952,12.659721221435136,294.4093682611585,16.25233474504732,18.140186950371863,1547,1548,True
f42a50ab_geometry_0037_02,geometry_0037,2,2010258946,165.7943143807844,165.79431438078439,5,5,2.5,13.0,122.88803437599563,9.815815700193982,287.7571542605605,16.302788226534567,17.681685238124057,1227,1228,True
f42a50ab_geometry_0038_02,geometry_0038,2,49310608,168.13575551825406,168.1357555182541,6,6,2.5,13.0,125.88966421300574,10.134351933855815,289.7797941840187,16.296272417209373,17.811611975498078,1258,1259,True
f42a50ab_geometry_0039_02,geometry_0039,2,1146005448,219.89197099393402,219.89197099393408,7,7,2.5,13.0,150.889912370003,12.23657414917485,291.92410667929573,16.260893419138085,17.979409786621375,1508,1509,True
f42a50ab_geometry_0040_02,geometry_0040,2,479112937,222.7661663318308,222.7661663318308,8,8,2.5,13.0,154.88810421199742,12.602977518160198,292.9011157649449,16.25433260952757,18.0460486418662,1548,1549,True
f42a50ab_geometry_0041_02,geometry_0041,2,1948728483,158.6061960963511,158.6061960963511,4,4,2.5,13.0,116.88924616700388,9.350333958381594,287.94558361570597,16.31041741187599,17.685200605624324,1168,1169,True
f42a50ab_geometry_0042_02,geometry_0042,2,1131247330,232.61054840337283,232.6105484033728,2,2,2.5,13.0,139.8878143519978,11.330951303824357,291.7817820332309,16.27586987021996,17.95426285257816,1397,1398,True
f42a50ab_geometry_0043_02,geometry_0043,2,457031004,217.14837110899822,217.14837110899822,6,6,2.5,13.0,145.88917886800482,11.869548272851112,292.87235139491116,16.26609946833317,18.031569166689845,1458,1459,True
f42a50ab_geometry_0044_02,geometry_0044,2,854316681,222.01440929118803,222.01440929118806,8,8,2.5,13.0,154.88940951100085,12.592419898975633,292.65587427945366,16.254557911852547,18.03084528344227,1548,1549,True
f42a50ab_geometry_0045_02,geometry_0045,2,693847829,139.82621641458366,139.82621641458363,3,3,2.5,13.0,105.8893100589994,8.3652629963977,284.36867567577167,16.329290656575175,17.448828704570744,1058,1059,True
f42a50ab_geometry_0046_02,geometry_0046,2,2456273,235.53597577473627,235.5359757747363,6,6,2.5,13.0,152.88748012299766,12.477616476272129,293.78091120162014,16.255881744245052,18.097860916367225,1528,1529,True
f42a50ab_geometry_0047_02,geometry_0047,2,83651970,175.1189814724486,175.1189814724486,6,6,2.5,13.0,128.88791920399672,10.39691265295821,290.3692073140931,16.29157880926613,17.85224939487106,1288,1289,True
f42a50ab_geometry_0048_02,geometry_0048,2,1320763135,228.65577860233873,228.65577860233873,2,2,2.5,13.0,138.88827519399638,11.17327646327786,289.5856196376477,16.27987622837097,17.816356644804117,1388,1389,True
f42a50ab_geometry_0049_02,geometry_0049,2,338258951,89.26802663907,89.26802663907,3,3,2.5,13.0,85.8885424320033,6.644670907887515,278.468861574882,16.36252347748549,17.058591045057607,858,859,True
f42a50ab_geometry_0050_02,geometry_0050,2,297265480,197.10521517514044,197.10521517514044,2,2,2.5,13.0,126.88969296900177,10.132519792075405,287.44489257910175,16.298194632744394,17.667131165405067,1268,1269,True
f42a50ab_geometry_0051_02,geometry_0051,2,540137296,217.56989613741675,217.56989613741672,8,8,2.5,13.0,152.8875983589969,12.420237736718157,292.4297645913652,16.257425222153596,18.013923715982777,1528,1529,True
f42a50ab_geometry_0052_02,geometry_0052,2,709214891,185.5601316395788,185.56013163957883,3,3,2.5,13.0,123.88769001500623,9.911705939184449,287.98935970412754,16.30132360820139,17.697077842436798,1238,1239,True
f42a50ab_geometry_0053_02,geometry_0053,2,1817363615,171.98502538822856,171.9850253882286,4,4,2.5,13.0,121.88874297200528,9.773546853624508,288.6336254231475,16.302994228172146,17.734585289336845,1218,1219,True
f42a50ab_geometry_0054_02,geometry_0054,2,863937247,228.6261588803483,228.62615888034833,3,3,2.5,13.0,141.88786756999616,11.433460812191294,290.06474485594003,16.27521008954576,17.850485807593184,1418,1419,True
f42a50ab_geometry_0055_02,geometry_0055,2,1603828849,190.44357297366443,190.4435729736644,7,7,2.5,13.0,138.8895737040002,11.227555768730713,290.9928047723365,16.277654463820873,17.905003192331012,1388,1389,True
f42a50ab_geometry_0056_02,geometry_0056,2,1939118223,227.95369015715346,227.95369015715346,5,5,2.5,13.0,146.88891473300464,11.911345783472997,291.90281421198875,16.266156652981607,17.972184733925747,1468,1469,True
f42a50ab_geometry_0057_02,geometry_0057,2,274989148,119.66489818656127,119.66489818656127,2,2,2.5,13.0,96.88886682200246,7.574525594013936,281.40342232839964,16.34474174255434,17.25348767785834,968,969,True
